Spartacus,Watch the story of history's greatest gladiator unfold with graphic violence and the passions of the women that love them. This is Spartacus.,2010-2013,8.5,"Action, Adventure, Biography",http://www.imdb.com/title/tt1442449/?ref_=adv_li_tt,"198,389"
Untitled Terminator Reboot,Plot unknown.,2019,NA,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt6450804/?ref_=adv_li_tt,NA
X-Men: Apocalypse,"After the re-emergence of the world's first mutant, the world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016,7,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt3385516/?ref_=adv_li_tt,"332,516"
Nanatsu no taizai,"The Seven Deadly Sins were once an active group of knights in the region of Britannia, who disbanded after they supposedly plotted to overthrow the Liones Kingdom. Their supposed defeat ...                See full summary »",2014,8.2,"Animation, Action, Adventure",http://www.imdb.com/title/tt3909224/?ref_=adv_li_tt,"9,454"
Band of Brothers,"The story of Easy Company of the U.S. Army 101st Airborne Division, and their mission in World War II Europe, from Operation Overlord, through V-J Day.",2001,9.5,"Action, Drama, History",http://www.imdb.com/title/tt0185906/?ref_=adv_li_tt,"297,606"
Sacred Games,"A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm.",2018,9,"Action, Crime, Drama",http://www.imdb.com/title/tt6077448/?ref_=adv_li_tt,"42,919"
Shazam!,"We all have a superhero inside us, it just takes a bit of magic to bring it out. In Billy Batson's case, by shouting out one word - SHAZAM! - this streetwise 14-year-old foster kid can turn into the adult superhero Shazam.",2019,NA,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt0448115/?ref_=adv_li_tt,NA
Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018,7,"Action, Crime, Drama",http://www.imdb.com/title/tt1259528/?ref_=adv_li_tt,"54,067"
Between Worlds,"The story follows Joe, (Cage), a down-on-his-luck truck driver haunted by the memory of his deceased wife and child. He meets Julie (Potente), a spiritually gifted woman who enlists Joe in ...                See full summary »",2018,4.1,"Action, Mystery, Thriller",http://www.imdb.com/title/tt7295450/?ref_=adv_li_tt,521
Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.",2018,6.4,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1365519/?ref_=adv_li_tt,"133,973"
Outlaw King,A true David v Goliath story of how the great 14th Century Scottish 'Outlaw King' Robert The Bruce used cunning and bravery to defeat and repel the much larger and better equipped occupying English army.,2018,7.2,"Action, Biography, Drama",http://www.imdb.com/title/tt6679794/?ref_=adv_li_tt,220
Mile 22,"An elite American intelligence officer, aided by a top-secret tactical command unit, tries to smuggle a mysterious police officer with sensitive information out of the country.",2018,6.1,"Action, Adventure, Crime",http://www.imdb.com/title/tt4560436/?ref_=adv_li_tt,"10,586"
Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mystery of Peter Quill's true parentage.,2017,7.7,"Action, Adventure, Comedy",http://www.imdb.com/title/tt3896198/?ref_=adv_li_tt,"416,974"
Legion,"David Haller is a troubled young man diagnosed as schizophrenic, but after a strange encounter, he discovers special powers that will change his life forever.",2017,8.4,"Action, Drama, Sci-Fi",http://www.imdb.com/title/tt5114356/?ref_=adv_li_tt,"67,618"
Pirates of the Caribbean: Dead Men Tell No Tales,Captain Jack Sparrow searches for the trident of Poseidon while being pursued by an undead sea captain and his crew.,2017,6.6,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1790809/?ref_=adv_li_tt,"209,311"
Starship Troopers,"Humans in a fascist, militaristic future wage war with giant alien bugs in a satire of modern world politics.",1997,7.2,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0120201/?ref_=adv_li_tt,"245,355"
Kingsman: The Golden Circle,"When their headquarters are destroyed and the world is held hostage, the Kingsman's journey leads them to the discovery of an allied spy organization in the United States. These two elite secret organizations must band together to defeat a common enemy.",2017,6.8,"Action, Adventure, Comedy",http://www.imdb.com/title/tt4649466/?ref_=adv_li_tt,"205,991"
Logan,"In the near future, a weary Logan cares for an ailing Professor X, somewhere on the Mexican border. However, Logan's attempts to hide from the world, and his legacy, are upended when a young mutant arrives, pursued by dark forces.",2017,8.1,"Action, Drama, Sci-Fi",http://www.imdb.com/title/tt3315342/?ref_=adv_li_tt,"514,660"
Scorpion,An eccentric genius forms an international network of super-geniuses to act as the last line of defense against the complicated threats of the modern world.,2014-2018,7.1,"Action, Crime, Drama",http://www.imdb.com/title/tt3514324/?ref_=adv_li_tt,"41,447"
Ant-Man,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.",2015,7.3,"Action, Adventure, Comedy",http://www.imdb.com/title/tt0478970/?ref_=adv_li_tt,"454,223"
Adrift,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",2018,6.6,"Action, Adventure, Biography",http://www.imdb.com/title/tt6306064/?ref_=adv_li_tt,"23,182"
The Avengers,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,2012,8.1,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0848228/?ref_=adv_li_tt,"1,129,161"
The Witcher,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts.",2019,NA,"Action, Adventure, Drama",http://www.imdb.com/title/tt5180504/?ref_=adv_li_tt,NA
Godzilla: King of the Monsters,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah.",2019,NA,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt3741700/?ref_=adv_li_tt,NA
How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless' discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup's reign ...                See full summary »",2019,NA,"Animation, Action, Adventure",http://www.imdb.com/title/tt2386490/?ref_=adv_li_tt,NA
Avatar: The Last Airbender,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",2003-2008,9.2,"Animation, Action, Adventure",http://www.imdb.com/title/tt0417299/?ref_=adv_li_tt,"176,027"
The Matrix,A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.,1999,8.7,"Action, Sci-Fi",http://www.imdb.com/title/tt0133093/?ref_=adv_li_tt,"1,439,905"
Ghostbusters,Three former parapsychology professors set up shop as a unique ghost removal service.,1984,7.8,"Action, Comedy, Fantasy",http://www.imdb.com/title/tt0087332/?ref_=adv_li_tt,"312,467"
Avengers: Age of Ultron,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",2015,7.4,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt2395427/?ref_=adv_li_tt,"609,041"
Archer,Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.,2009,8.7,"Animation, Action, Comedy",http://www.imdb.com/title/tt1486217/?ref_=adv_li_tt,"118,232"
Van Helsing,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankenstein's research and a werewolf for some sinister purpose.,2004,6.1,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt0338526/?ref_=adv_li_tt,"222,832"
Into the Badlands,A mighty warrior and a young boy search for enlightenment in a ruthless territory controlled by feudal barons.,2015,8.1,"Action, Adventure, Drama",http://www.imdb.com/title/tt3865236/?ref_=adv_li_tt,"31,527"
Person of Interest,"An ex-assassin and a wealthy programmer save lives via a surveillance AI that sends them the identities of civilians involved in impending crimes. However, the details of the crimes--including the civilians' roles--are left a mystery.",2011-2016,8.4,"Action, Crime, Drama",http://www.imdb.com/title/tt1839578/?ref_=adv_li_tt,"149,059"
Top Gun,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",1986,6.9,"Action, Drama, Romance",http://www.imdb.com/title/tt0092099/?ref_=adv_li_tt,"252,897"
Tombstone,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",1993,7.8,"Action, Biography, Drama",http://www.imdb.com/title/tt0108358/?ref_=adv_li_tt,"109,903"
The Equalizer 2,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",2018,7,"Action, Crime, Thriller",http://www.imdb.com/title/tt3766354/?ref_=adv_li_tt,"28,549"
Wynonna Earp,"Based on the IDW Comic, Wynonna Earp follows Wyatt Earp's great great-granddaughter as she battles demons and other creatures. With her unique abilities and a posse of dysfunctional allies,...                See full summary »",2016,7.5,"Action, Drama, Fantasy",http://www.imdb.com/title/tt4878326/?ref_=adv_li_tt,"13,381"
Better Start Running,An eclectic band of misfits becomes an unlikely family as they take a wild journey in the name of love while on the run from an overzealous FBI duo who wants them dead or alive - preferably dead.,2018,5.4,"Action, Comedy",http://www.imdb.com/title/tt2762662/?ref_=adv_li_tt,186
Doctor Strange,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",2016,7.5,"Action, Adventure, Fantasy",http://www.imdb.com/title/tt1211837/?ref_=adv_li_tt,"454,373"
Rambo 5,Rambo goes up against a Mexican cartel in what's reported to be his last adventure.,2019,NA,"Action, Adventure, Thriller",http://www.imdb.com/title/tt1206885/?ref_=adv_li_tt,NA
Spider-Man,"When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family.",2002,7.3,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0145487/?ref_=adv_li_tt,"618,677"
Gladiator,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,2000,8.5,"Action, Adventure, Drama",http://www.imdb.com/title/tt0172495/?ref_=adv_li_tt,"1,159,894"
Star Trek: Deep Space Nine,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy.",1993-1999,7.9,"Action, Adventure, Drama",http://www.imdb.com/title/tt0106145/?ref_=adv_li_tt,"42,136"
Stargate SG-1,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates.",1997-2007,8.4,"Action, Adventure, Drama",http://www.imdb.com/title/tt0118480/?ref_=adv_li_tt,"74,944"
Timeless,An unlikely trio travel through time in order to battle unknown criminals and protect history as we know it.,2016-2018,7.7,"Action, Adventure, Drama",http://www.imdb.com/title/tt5511582/?ref_=adv_li_tt,"26,970"
Captain America: Civil War,Political involvement in the Avengers' activities causes a rift between Captain America and Iron Man.,2016,7.8,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt3498820/?ref_=adv_li_tt,"527,560"
The Defenders,"Set a few months after the events of the second season of Daredevil, and a month after the events of Iron Fist, the vigilantes Daredevil, Jessica Jones, Luke Cage, and Iron Fist team up in New York City to fight a common enemy: The Hand.",2017,7.5,"Action, Adventure, Crime",http://www.imdb.com/title/tt4230076/?ref_=adv_li_tt,"66,265"
Star Trek: Voyager,"Pulled to the far side of the galaxy, where the Federation is seventy-five years away at maximum warp speed, a Starfleet ship must cooperate with Maquis rebels to find a way home.",1995-2001,7.7,"Action, Adventure, Sci-Fi",http://www.imdb.com/title/tt0112178/?ref_=adv_li_tt,"48,202"
